,value,percentage,datetime,type,magnitude
0,297.621,0.0029764333813252684,2021-01-01T00:00:00.000+01:00,Hidráulica,
1,258.53,0.003272681898952499,2021-02-01T00:00:00.000+01:00,Hidráulica,
2,282.265,0.0025116335173575484,2021-03-01T00:00:00.000+01:00,Hidráulica,
3,137.806,0.0017783751665186131,2021-04-01T00:00:00.000+02:00,Hidráulica,
4,267.836,0.001366641171536352,2021-05-01T00:00:00.000+02:00,Hidráulica,
5,282.177,0.0015749891167865227,2021-06-01T00:00:00.000+02:00,Hidráulica,
6,289.726,0.0014872303651286421,2021-07-01T00:00:00.000+02:00,Hidráulica,
7,280.659,0.0015767635572766544,2021-08-01T00:00:00.000+02:00,Hidráulica,
8,277.52,0.0021084572253920035,2021-09-01T00:00:00.000+02:00,Hidráulica,
9,282.507,0.0019355114658262675,2021-10-01T00:00:00.000+02:00,Hidráulica,
10,231.258,0.0021229930090537357,2021-11-01T00:00:00.000+01:00,Hidráulica,
11,155.36,0.001387182924435362,2021-12-01T00:00:00.000+01:00,Hidráulica,
12,993.17,0.009932445430029524,2021-01-01T00:00:00.000+01:00,Hidroeólica,
13,1226.483,0.015525814077565306,2021-02-01T00:00:00.000+01:00,Hidroeólica,
14,1921.443,0.017097269021990116,2021-03-01T00:00:00.000+01:00,Hidroeólica,
15,835.908,0.010787324417617816,2021-04-01T00:00:00.000+02:00,Hidroeólica,
16,3227.077,0.01646625655967837,2021-05-01T00:00:00.000+02:00,Hidroeólica,
17,3002.042,0.016756090957576436,2021-06-01T00:00:00.000+02:00,Hidroeólica,
18,3578.218,0.018367818085535573,2021-07-01T00:00:00.000+02:00,Hidroeólica,
19,2663.478,0.014963621498003303,2021-08-01T00:00:00.000+02:00,Hidroeólica,
20,1429.314,0.0108592080954668,2021-09-01T00:00:00.000+02:00,Hidroeólica,
21,1853.455,0.012698387664351767,2021-10-01T00:00:00.000+02:00,Hidroeólica,
22,1139.79,0.010463491865316475,2021-11-01T00:00:00.000+01:00,Hidroeólica,
23,1227.861,0.01096336130780206,2021-12-01T00:00:00.000+01:00,Hidroeólica,
24,81695.52,0.8170165170896077,2021-01-01T00:00:00.000+01:00,Eólica,
25,58777.922,0.7440584898752249,2021-02-01T00:00:00.000+01:00,Eólica,
26,84883.153,0.7553021881345152,2021-03-01T00:00:00.000+01:00,Eólica,
27,53035.683,0.6844211542788657,2021-04-01T00:00:00.000+02:00,Eólica,
28,164670.892,0.8402381336370617,2021-05-01T00:00:00.000+02:00,Eólica,
29,150392.79,0.8394270528539214,2021-06-01T00:00:00.000+02:00,Eólica,
30,162253.472,0.8328844853618589,2021-07-01T00:00:00.000+02:00,Eólica,
31,148350.357,0.833443561854712,2021-08-01T00:00:00.000+02:00,Eólica,
32,107872.593,0.8195616464853734,2021-09-01T00:00:00.000+02:00,Eólica,
33,122018.634,0.8359738525114736,2021-10-01T00:00:00.000+02:00,Eólica,
34,91768.507,0.8424525802882443,2021-11-01T00:00:00.000+01:00,Eólica,
35,92741.406,0.8280721858350104,2021-12-01T00:00:00.000+01:00,Eólica,
36,16647.461,0.16648710485721954,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,
37,18033.656,0.22828460744647097,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,
38,24504.39,0.21804349546136126,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,
39,22758.418,0.2936955241459022,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,
40,27092.844,0.13824204387913358,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,
41,24760.27,0.13820104324128413,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,
42,27953.649,0.14349252607273047,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,
43,26132.583,0.1468148341293435,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,
44,21642.745,0.16443067913147397,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,
45,21049.276,0.14421276303009015,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,
46,15037.382,0.13804606483006202,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,
