,value,percentage,datetime
0,75981.55900000001,1,2019-01-01T00:00:00.000+01:00
1,71836.64099999999,1,2019-02-01T00:00:00.000+01:00
2,124924.663,1,2019-03-01T00:00:00.000+01:00
3,94426.825,1,2019-04-01T00:00:00.000+02:00
4,128171.866,1,2019-05-01T00:00:00.000+02:00
5,100166.35600000001,1,2019-06-01T00:00:00.000+02:00
6,192745.121,1,2019-07-01T00:00:00.000+02:00
7,190727.171,1,2019-08-01T00:00:00.000+02:00
8,126939.68000000001,1,2019-09-01T00:00:00.000+02:00
9,112572.713,1,2019-10-01T00:00:00.000+02:00
10,146706.342,1,2019-11-01T00:00:00.000+01:00
11,88369.548,1,2019-12-01T00:00:00.000+01:00
